-2.414577072717507253e+05 || -1.596360656511141678e+04 || -1.597509783600920855e+04 || -1.600956248358025732e+04 || -1.598331337074322801e+04 || -1.592925114729525558e+04 || -1.598369946236484247e+04 || -1.598428036343283748e+04 || -1.602897554270342516e+04 || -1.600351384976420195e+04 || -1.597739672047164277e+04 || -1.593855472950545845e+04 || -1.584198067866581187e+04 || -1.595941084726419103e+04 || -1.592234746827792696e+04 || -1.599170998169602717e+04 || -1.599793711855775291e+04 || -1.600841640960377481e+04 || -1.607920512592767045e+04 || -1.594837745662788984e+04 || -1.596551184081714200e+04 || -1.602154277302591618e+04 || -1.598331657998164701e+04 || -1.588534969075111076e+04 || -1.600919394157777242e+04 || -1.601253620438687540e+04 || -1.597509560978075388e+04 || -1.591623459186916625e+04 || -1.594619560817597994e+04 || -1.595256967611610889e+04 || -1.594597581871156035e+04 || -1.599729767057245408e+04 || -1.597128855672832651e+04 || -1.595032578238785572e+04 || -1.589981742910102730e+04 || -1.598033823324573132e+04 || -1.598170745048531535e+04 || -1.598761331655927825e+04 || -1.590852337016167621e+04 || -1.599770310436086038e+04 || -1.597281994170086728e+04 || -1.590688969432817794e+04 || -1.589839747119977801e+04 || -1.597638959784560029e+04 || -1.594717202619647833e+04 || -1.604477453676090590e+04 || -1.597648818796316482e+04 || -1.598237422036537464e+04 || -1.603768827809770119e+04 || -1.603217151049940367e+04 || -1.591471078185580518e+04 || -1.599296913073107316e+04 || -1.597795275716980723e+04 || -1.589424410951742357e+04 || -1.603278236445940456e+04 || -1.604055496646586471e+04 || -1.602260309383854838e+04 || -1.589011497613961183e+04 || -1.598230023440912919e+04 || -1.603567050557457333e+04 || -1.592880601725133783e+04 || -1.600097921638140906e+04 || -1.597919964749228893e+04 || -1.602303246681090786e+04 || -1.603918161480200797e+04 || -1.594890221047934938e+04 || -1.604064592380011709e+04 || -1.596985529928040160e+04 || -1.609366971286328953e+04 || -1.599060478936950312e+04 || -1.592615206380542259e+04 || -1.589604547528691364e+04 || -1.598408318319774116e+04 || -1.592179990281274331e+04 || -1.595655453832482817e+04 || -1.598183356488203026e+04 || -1.593705474302783296e+04 || -1.596337995240134660e+04 || -1.590948625733910012e+04 || -1.594018528283669002e+04 || -1.602741137145722314e+04 || -1.601365903306875225e+04 || -1.606309844974969565e+04 || -1.599320846474665996e+04 || -1.597120369983829187e+04 || -1.596636029406924536e+04 || -1.595026012310430451e+04 || -1.588923896969628913e+04 || -1.597376475884206229e+04 || -1.593841381213507702e+04 || -1.591288515886969617e+04
-1.593078287921249284e+04 || -1.592781927762614760e+04 || -1.588403534859745378e+04 || -1.592164609066452431e+04 || -1.589899464975636693e+04 || -1.592626768312509375e+04 || -1.607337240736027525e+04 || -1.597213758822158343e+04 || -1.598039967136885753e+04 || -1.599929601419267055e+04 || -1.595323546298618567e+04 || -1.600191070506388678e+04 || -1.595635203827106488e+04 || -1.603973909710307271e+04 || -1.596239911083595507e+04 || -1.597442901337304465e+04 || -1.600465156815593946e+04 || -1.591750177845629514e+04 || -1.602132714689785462e+04 || -1.592391794235279121e+04 || -1.594891553893807031e+04 || -1.597092085317552846e+04 || -1.601469431603923476e+04 || -1.593357321083565512e+04 || -1.594865781685364891e+04 || -1.601346257563512336e+04 || -1.594921544371499840e+04 || -1.599537536566459676e+04 || -1.601353294758411539e+04 || -1.600095579761446425e+04 || -1.600400399588234359e+04 || -1.595847528198155305e+04 || -1.593587550692092373e+04 || -1.599599018057653848e+04 || -1.592513707709964183e+04 || -1.595196096164837218e+04 || -1.591464173986147216e+04 || -1.587470953301474037e+04 || -1.596682340741322696e+04 || -1.601095749037551104e+04 || -1.599348801543480477e+04 || -1.595638444868801162e+04 || -1.595475678656255332e+04 || -1.597761396567494558e+04 || -1.596505127173427172e+04 || -1.600700477837521430e+04 || -1.606108235412591421e+04 || -1.590988507026620937e+04 || -1.605269317357197178e+04 || -1.597839574772146261e+04 || -1.591348045814251054e+04 || -1.592849055778723232e+04 || -1.596427486733053593e+04 || -1.598917948273751426e+04 || -1.595551121780226458e+04 || -1.591423179579202042e+04 || -1.592057166076762223e+04 || -1.594156331825394227e+04 || -1.593359350710032049e+04 || -1.595633847851589962e+04 || -1.597596250892582066e+04 || -1.588824795108653962e+04 || -1.598720522286156120e+04 || -1.589780749174560151e+04 || -1.600815414832628630e+04 || -1.588253946763207387e+04 || -1.600568500075468182e+04 || -1.593849707886192300e+04 || -1.601390018854399204e+04 || -1.594925892745013334e+04 || -1.594917875431350149e+04 || -1.595833086625215947e+04 || -1.599668002227884062e+04 || -1.601964397362117961e+04 || -1.596695278887246423e+04 || -1.588323043690462328e+04 || -1.603613960371452231e+04 || -1.592597035152132594e+04 || -1.595334284236934400e+04 || -1.601109112190727137e+04 || -1.600068237628261886e+04 || -1.590390085251525852e+04 || -1.597245709537380935e+04 || -1.597120774752639227e+04 || -1.605972175267958846e+04 || -1.592401809372145544e+04 || -1.595479289772292032e+04 || -1.596949907381462253e+04 || -1.592040796069562020e+04 || -1.590598911263562513e+04 || -1.598449705930705568e+04
-1.603686795627798165e+04 || -1.603602861032412329e+04 || -1.597389286817074390e+04 || -1.598916502670854607e+04 || -1.591857091744661011e+04 || -1.593680450916642076e+04 || -1.599152266047268677e+04 || -1.589548122756430894e+04 || -1.601482074846857722e+04 || -1.603789384282961510e+04 || -1.598086489529303435e+04 || -1.599037597934301266e+04 || -1.598335887832239496e+04 || -1.602523429349484468e+04 || -1.598159258287916600e+04 || -1.599886117684134115e+04 || -1.602843190927812793e+04 || -1.590471649058160256e+04 || -1.595809763268081952e+04 || -1.600106491172111782e+04 || -1.591887796350184362e+04 || -1.593905276861539642e+04 || -1.599033217757526290e+04 || -1.590357868545371457e+04 || -1.594408592422067522e+04 || -1.589484877629703624e+04 || -1.601881821633454638e+04 || -1.590937991879001311e+04 || -1.596078301353367533e+04 || -1.603502076489664614e+04 || -1.601037372701377717e+04 || -1.602159735899128646e+04 || -1.589212488458299777e+04 || -1.592522629971043352e+04 || -1.592706076978626697e+04 || -1.598702007004255756e+04 || -1.595784728317117151e+04 || -1.595490996264547903e+04 || -1.594143677017637310e+04 || -1.588457837486956123e+04 || -1.593390567058983470e+04 || -1.596784805074635005e+04 || -1.593847513460996743e+04 || -1.604677877844092836e+04 || -1.600654481644556472e+04 || -1.596887821628258280e+04 || -1.593645927028263941e+04 || -1.592142786245125353e+04 || -1.601865457408663860e+04 || -1.596857229779758381e+04 || -1.603061980035013403e+04 || -1.594257856516826905e+04 || -1.604435187138597757e+04 || -1.598613640190391015e+04 || -1.600703042337059378e+04 || -1.594520447391796552e+04 || -1.596222118603144190e+04 || -1.601534024032549860e+04 || -1.601190887055385065e+04 || -1.594085124317912596e+04 || -1.590326429573574751e+04 || -1.594154975849877155e+04 || -1.593173741080514810e+04 || -1.604351356626622146e+04 || -1.594145570757431960e+04 || -1.584243274760367240e+04 || -1.589972829322642065e+04 || -1.588622708497319218e+04 || -1.594100979690481836e+04 || -1.593566814964142577e+04 || -1.599082093591461671e+04 || -1.604440981115008435e+04 || -1.595370007975716908e+04 || -1.597315951382126514e+04 || -1.602417339444106437e+04 || -1.589017424585836307e+04 || -1.597184329238388636e+04 || -1.595665813022840848e+04 || -1.600223845215262554e+04 || -1.597350215061982999e+04 || -1.601348119500041321e+04 || -1.597231302658912864e+04 || -1.584443774099718576e+04 || -1.589120501854778195e+04 || -1.601450473967535618e+04 || -1.587014209283865239e+04 || -1.591540409300503597e+04 || -1.598341181630046594e+04 || -1.605427868191697235e+04 || -1.602092654142312858e+04 || -1.595919736062841366e+04
-1.591058422165115007e+04 || -1.598127408764895881e+04 || -1.594141586675849067e+04 || -1.604392530288322814e+04 || -1.596574351313736588e+04 || -1.591973555296427003e+04 || -1.589751094076737354e+04 || -1.595037267774583961e+04 || -1.595379083470701698e+04 || -1.599233728661702844e+04 || -1.598692674191954393e+04 || -1.594897902981728839e+04 || -1.600835251395574596e+04 || -1.593882693653089700e+04 || -1.593408550359016590e+04 || -1.600926460264736670e+04 || -1.591142666119519890e+04 || -1.593401030332748451e+04 || -1.594367288656103483e+04 || -1.596123664372265193e+04 || -1.590238776887537824e+04 || -1.599009050168298381e+04 || -1.603986035427404749e+04 || -1.591519315063035538e+04 || -1.596834637897689936e+04 || -1.594158471317683143e+04 || -1.603160220316664345e+04 || -1.592849159862130546e+04 || -1.594343494032425588e+04 || -1.594738253489027738e+04 || -1.593864273780980693e+04 || -1.592793547518697233e+04 || -1.594416684907080889e+04 || -1.587777585914292831e+04 || -1.595584266563439269e+04 || -1.599792485984519226e+04 || -1.600500042104694876e+04 || -1.598212366847132216e+04 || -1.598104657866510570e+04 || -1.602017664937652080e+04 || -1.593722905382509634e+04 || -1.590574529725108187e+04 || -1.597277535930752674e+04 || -1.590791748907565307e+04 || -1.590636707996899713e+04 || -1.597033130740222805e+04 || -1.596181338145429436e+04 || -1.592824437161392780e+04 || -1.594773289120832487e+04 || -1.586419823632055886e+04 || -1.588489357412515892e+04 || -1.592065596832854681e+04 || -1.596641542936370934e+04 || -1.592318114746841093e+04 || -1.590367617691305713e+04 || -1.600835910590497224e+04 || -1.603724300349348596e+04 || -1.598383586945418210e+04 || -1.593758987630812044e+04 || -1.601067397873542905e+04 || -1.588538678492141116e+04 || -1.587052237313665864e+04 || -1.597834703090384210e+04 || -1.596373996534672006e+04 || -1.598393911441306773e+04 || -1.591657341227607685e+04 || -1.589709509863811945e+04 || -1.594976838682297057e+04 || -1.599945477030278380e+04 || -1.594868039717091233e+04 || -1.598832498686531835e+04 || -1.601675620836278540e+04 || -1.589961114156769145e+04 || -1.596104151624366386e+04 || -1.598540671938580272e+04 || -1.595639239950393494e+04 || -1.591533239110135219e+04 || -1.599453729184131043e+04 || -1.600160062324255887e+04 || -1.594361084128469702e+04 || -1.591691428543911388e+04 || -1.593789842579037395e+04 || -1.592402494587920046e+04 || -1.599564650294388775e+04 || -1.593535274800143998e+04 || -1.597663271934077602e+04 || -1.597574760559921560e+04 || -1.596142168089342522e+04 || -1.606205515813917555e+04 || -1.596049033677124862e+04 || -1.598609661891218093e+04
-1.599800017575612037e+04 || -1.595606583780959409e+04 || -1.597906182371210525e+04 || -1.600098453620005421e+04 || -1.599349252571583020e+04 || -1.603146663452700886e+04 || -1.599008483491962943e+04 || -1.601594716224565127e+04 || -1.591927509952961555e+04 || -1.595135675746168272e+04 || -1.591860237376564692e+04 || -1.601186668786133123e+04 || -1.591836940040280388e+04 || -1.604064176046378634e+04 || -1.590514762718950624e+04 || -1.602051072820593618e+04 || -1.590192130173268924e+04 || -1.597502931443190937e+04 || -1.591177632362382974e+04 || -1.598050707966407754e+04 || -1.592373400384020533e+04 || -1.595876761179929599e+04 || -1.592119393499052239e+04 || -1.596861624412562742e+04 || -1.588782187408876052e+04 || -1.595723452101535440e+04 || -1.595786743487555759e+04 || -1.594576351747016633e+04 || -1.597819862531047147e+04 || -1.596963397747693671e+04 || -1.596614064916513416e+04 || -1.592893872359723355e+04 || -1.598173850203554503e+04 || -1.597643834357526976e+04 || -1.604728997253725356e+04 || -1.601024353601691837e+04 || -1.598932297328104141e+04 || -1.603007255291758338e+04 || -1.596717980635135063e+04 || -1.602296703882382099e+04 || -1.589506879705789834e+04 || -1.595884110625055473e+04 || -1.602088117840423547e+04 || -1.593509491026880278e+04 || -1.596346310347995495e+04 || -1.600524837085579566e+04 || -1.600839593986677755e+04 || -1.599675470212448454e+04 || -1.595184907198416659e+04 || -1.606483331778595857e+04 || -1.601278603347949320e+04 || -1.591752857993400175e+04 || -1.599938329969555889e+04 || -1.593439974874783547e+04 || -1.597642666310386630e+04 || -1.601793778634637783e+04 || -1.604012212404654929e+04 || -1.600022724266660953e+04 || -1.604057653486108029e+04 || -1.597514293881959748e+04 || -1.588635395108340344e+04 || -1.597873956991440355e+04 || -1.593762055200157010e+04 || -1.596719119770219186e+04 || -1.599571115030544206e+04 || -1.593251482713091718e+04 || -1.588737740902215410e+04 || -1.594370512350562785e+04 || -1.600767753305124097e+04 || -1.608427020044488745e+04 || -1.595182351372495577e+04 || -1.601720587759981026e+04 || -1.594387567573537126e+04 || -1.597479388354416733e+04 || -1.594067271122139027e+04 || -1.600073808981823640e+04 || -1.604688650476878865e+04 || -1.596330498343512591e+04 || -1.594905897165747228e+04 || -1.593068151353737449e+04 || -1.597249789028753730e+04 || -1.596082779831141852e+04 || -1.593574999967741860e+04 || -1.594581706260145984e+04 || -1.600610847566723533e+04 || -1.599377196075575193e+04 || -1.602525484996804880e+04 || -1.597312377851766905e+04 || -1.590281479997105089e+04 || -1.589427732947198274e+04 || -1.595274540360422361e+04
-1.601819559516697882e+04 || -1.591007658373796403e+04 || -1.595339436365658912e+04 || -1.600198622335921027e+04 || -1.593205339068629291e+04 || -1.591594159707407198e+04 || -1.599550486277208074e+04 || -1.596647553753217653e+04 || -1.589055773539478469e+04 || -1.593652634625704013e+04 || -1.593582950783673914e+04 || -1.597253819369630764e+04 || -1.597068238652170839e+04 || -1.598675347195636459e+04 || -1.594558220995485135e+04 || -1.593329366014750485e+04 || -1.601305948372339844e+04 || -1.590727003245029482e+04 || -1.588157169431688999e+04 || -1.598141578564489646e+04 || -1.605634997065932475e+04 || -1.593453806403299313e+04 || -1.598626023224804339e+04 || -1.597419155864126515e+04 || -1.600284401520602114e+04 || -1.604135684239263901e+04 || -1.592138677841693243e+04 || -1.585124855448446397e+04 || -1.599648067363939299e+04 || -1.600656563312726212e+04 || -1.597015795070286367e+04 || -1.594819409635646480e+04 || -1.593185181581840334e+04 || -1.598081042497589442e+04 || -1.603691913062050662e+04 || -1.594108849552651554e+04 || -1.598904160113324542e+04 || -1.595933937665698613e+04 || -1.594182754555139581e+04 || -1.591448760968060560e+04 || -1.600242455906952819e+04 || -1.603643193353230163e+04 || -1.597007326728517182e+04 || -1.598420493187367902e+04 || -1.596004783772457813e+04 || -1.597890373257934698e+04 || -1.593532938705861670e+04 || -1.608719740175031620e+04 || -1.598732465857289753e+04 || -1.599736286726309118e+04 || -1.596924982296318922e+04 || -1.597227419769531843e+04 || -1.591667258063478403e+04 || -1.596324898077890248e+04 || -1.596673962026932168e+04 || -1.598144226908995915e+04 || -1.597510957430474264e+04 || -1.597356066862508851e+04 || -1.593696127034453639e+04 || -1.595010235000415378e+04 || -1.594990363742997579e+04 || -1.592387954713983345e+04 || -1.604321822959441852e+04 || -1.597498548375209793e+04 || -1.593054270674725558e+04 || -1.604297883775474656e+04 || -1.587483067453746662e+04 || -1.597970147408183584e+04 || -1.596589998519489200e+04 || -1.597686803458027862e+04 || -1.594153319188960086e+04 || -1.597736494611997659e+04 || -1.596188863954110820e+04 || -1.597384059517000605e+04 || -1.597494280955459180e+04 || -1.583768888605007851e+04 || -1.593873774283216699e+04 || -1.596260987973830561e+04 || -1.596881579514949954e+04 || -1.593559147486379698e+04 || -1.593509840862780038e+04 || -1.591363985031792072e+04 || -1.592271921951882359e+04 || -1.600434102374168287e+04 || -1.588966024729243145e+04 || -1.603914530125722740e+04 || -1.597335481477261601e+04 || -1.595786899612670095e+04 || -1.601897627855526116e+04 || -1.602713607084157047e+04 || -1.605793345516025875e+04
-1.597061450100968432e+04 || -1.596897226720702201e+04 || -1.594337515018843260e+04 || -1.593756038600903412e+04 || -1.597881234156420214e+04 || -1.592047072877338906e+04 || -1.599980373884201617e+04 || -1.597115729598531289e+04 || -1.596460056166315553e+04 || -1.600258178284057612e+04 || -1.599694803705586673e+04 || -1.596789916726477350e+04 || -1.596328081295469565e+04 || -1.594507139171531890e+04 || -1.598219036858897562e+04 || -1.586395014195143631e+04 || -1.604085943934795978e+04 || -1.599430029970243231e+04 || -1.593937866533243323e+04 || -1.594803661237689630e+04 || -1.598522755136278829e+04 || -1.598097953160276302e+04 || -1.598531318887838279e+04 || -1.595217832249991807e+04 || -1.600934078592000515e+04 || -1.592294594787712231e+04 || -1.594760530229665710e+04 || -1.599410948012006338e+04 || -1.594874735749708088e+04 || -1.598314119943822698e+04 || -1.597286224004162068e+04 || -1.592399450148218966e+04 || -1.592160489098196740e+04 || -1.593196385004287004e+04 || -1.592307660146693524e+04 || -1.598172413274276551e+04 || -1.601944829681309784e+04 || -1.595876509645025544e+04 || -1.594000724238395196e+04 || -1.593438078243783457e+04 || -1.600560572389183835e+04 || -1.597932373804492090e+04 || -1.592016113845704058e+04 || -1.602177779914486200e+04 || -1.599774482446043112e+04 || -1.603496612110713977e+04 || -1.601425826438148215e+04 || -1.591998104524816154e+04 || -1.601924750257074629e+04 || -1.590381960963246820e+04 || -1.588190259281992803e+04 || -1.597418308740828616e+04 || -1.586215033743305685e+04 || -1.591730387541974233e+04 || -1.589392174007147514e+04 || -1.594711660178143575e+04 || -1.587663683970859165e+04 || -1.601726957086342190e+04 || -1.592118066435592846e+04 || -1.601710046423657514e+04 || -1.597575503599807962e+04 || -1.595378918671970678e+04 || -1.595585015385740371e+04 || -1.595020605755596080e+04 || -1.600124514949025797e+04 || -1.596633138201131987e+04 || -1.598321428912066949e+04 || -1.591796561460170960e+04 || -1.596948782702408243e+04 || -1.595974391417159313e+04 || -1.597145112923006855e+04 || -1.594774347302153365e+04 || -1.597542818518316381e+04 || -1.599767662091579223e+04 || -1.598054342212089068e+04 || -1.596441688335911749e+04 || -1.595775245162114697e+04 || -1.593396256951985379e+04 || -1.593366457293874009e+04 || -1.594357597334282582e+04 || -1.599048040969626163e+04 || -1.600249704159876273e+04 || -1.598556813540523035e+04 || -1.602188121757607405e+04 || -1.590625229909898371e+04 || -1.591955106512258862e+04 || -1.602095244662703408e+04 || -1.588555392552834746e+04 || -1.589860156141671905e+04 || -1.587414915950786963e+04 || -1.587618000028121060e+04
-1.596186828545231401e+04 || -1.599515491122287494e+04 || -1.588478573214906100e+04 || -1.599727407833319194e+04 || -1.603070989032266516e+04 || -1.599323575772933691e+04 || -1.596523523915891565e+04 || -1.597521784996168753e+04 || -1.590924851348671109e+04 || -1.596536146920384817e+04 || -1.595222860056866739e+04 || -1.596943809828443591e+04 || -1.595648806950363178e+04 || -1.604494803802056776e+04 || -1.594190771868806405e+04 || -1.599920161632352392e+04 || -1.603062645012348003e+04 || -1.593868119084684622e+04 || -1.595511891008817292e+04 || -1.598884583758897497e+04 || -1.597102591959407073e+04 || -1.597401941624831670e+04 || -1.591596397500689636e+04 || -1.595269691808306743e+04 || -1.602780029646051844e+04 || -1.595040858652179304e+04 || -1.595802413822956260e+04 || -1.593917477749988393e+04 || -1.602294833272234064e+04 || -1.598803450741926281e+04 || -1.594759810319423377e+04 || -1.593891702650341722e+04 || -1.589197584292433930e+04 || -1.601190647085304590e+04 || -1.603171071012008360e+04 || -1.598690523134844989e+04 || -1.594680819685943970e+04 || -1.596580659924776955e+04 || -1.595973298541368604e+04 || -1.597409895331968983e+04 || -1.596942066431351304e+04 || -1.594653009177418244e+04 || -1.595870915161815174e+04 || -1.589797107616937137e+04 || -1.599662905032069466e+04 || -1.596148982661398804e+04 || -1.595194268922775154e+04 || -1.599691553990273860e+04 || -1.601682527926917282e+04 || -1.597550182419471639e+04 || -1.598121704415866589e+04 || -1.597636484912400374e+04 || -1.590806586575696201e+04 || -1.600258088656677683e+04 || -1.601639058647816637e+04 || -1.594565301558475221e+04 || -1.597912728061126836e+04 || -1.596532608084491403e+04 || -1.597579666936151079e+04 || -1.585123600665132835e+04 || -1.593462719990759433e+04 || -1.606431399940138544e+04 || -1.601512224340869943e+04 || -1.596191622164438559e+04 || -1.592833622522197402e+04 || -1.600441044159277408e+04 || -1.601140024963069845e+04 || -1.599213903663577184e+04 || -1.595546143123848924e+04 || -1.587285849632968529e+04 || -1.598562668232255601e+04 || -1.593489454970731276e+04 || -1.593716614118703728e+04 || -1.592883513169365688e+04 || -1.596200662964952426e+04 || -1.603927476945266790e+04 || -1.603776394095332580e+04 || -1.596941106551026860e+04 || -1.589244057534356944e+04 || -1.597827408578168797e+04 || -1.601195570808771117e+04 || -1.596806714632137664e+04 || -1.594584441340826925e+04 || -1.600531174608678157e+04 || -1.600202247907984747e+04 || -1.592584423712462376e+04 || -1.601985378842559840e+04 || -1.589367772230251103e+04 || -1.598802045615911084e+04 || -1.585266608377286684e+04 || -1.602112539855761497e+04
-1.598890374844101098e+04 || -1.602553113359366398e+04 || -1.595468170194809318e+04 || -1.605660870466578672e+04 || -1.595048928007547147e+04 || -1.602458845594475497e+04 || -1.595891925554316003e+04 || -1.591772350502859263e+04 || -1.602235670528085939e+04 || -1.597703306460696149e+04 || -1.590456554072714243e+04 || -1.594807139358259337e+04 || -1.597894692719388149e+04 || -1.599089654094609978e+04 || -1.598358401651752320e+04 || -1.589234189848983442e+04 || -1.603833200506757021e+04 || -1.594269669983698259e+04 || -1.596122186966104346e+04 || -1.585434006301510271e+04 || -1.595403291536809411e+04 || -1.600421644168402418e+04 || -1.597030739713031653e+04 || -1.600606210072630893e+04 || -1.596531547011967450e+04 || -1.598274255998344597e+04 || -1.601016795989748425e+04 || -1.592832995130541894e+04 || -1.597211552832137568e+04 || -1.600195494051251990e+04 || -1.596171953291425416e+04 || -1.604604071142600878e+04 || -1.598413132177420630e+04 || -1.590471305004669193e+04 || -1.602352162991907062e+04 || -1.598959867866550303e+04 || -1.589588160174255245e+04 || -1.591901893869631749e+04 || -1.591965364510414474e+04 || -1.589856672238691499e+04 || -1.592448889767283072e+04 || -1.601705787677524495e+04 || -1.589256099406484282e+04 || -1.596638591015257225e+04 || -1.597203367828537193e+04 || -1.593926397119861213e+04 || -1.606289068770139056e+04 || -1.596106577346027552e+04 || -1.594928529524697842e+04 || -1.600295203065446185e+04 || -1.594265370760683436e+04 || -1.586324532380315759e+04 || -1.602771026431212704e+04 || -1.597332197067481320e+04 || -1.597338196319502640e+04 || -1.590402754515311244e+04 || -1.598961397314413807e+04 || -1.594800212029178874e+04 || -1.593129968224805089e+04 || -1.590669855671319965e+04 || -1.595399920390852640e+04 || -1.603326794247238649e+04 || -1.604450212735106470e+04 || -1.596987996126582402e+04 || -1.592130443687592742e+04 || -1.595133440844090910e+04 || -1.595215791058702052e+04 || -1.605479415499785136e+04 || -1.597833416503805165e+04 || -1.597045100332207221e+04 || -1.600926879489577368e+04 || -1.601792810080697382e+04 || -1.594434630621441647e+04 || -1.590169165325652466e+04 || -1.599163275758930104e+04 || -1.598028066933838272e+04 || -1.600213798275130284e+04 || -1.602157845050540345e+04 || -1.590529140685360289e+04 || -1.597515314477605352e+04 || -1.596846205612069207e+04 || -1.593128895587454281e+04 || -1.592084982367698467e+04 || -1.599800948543876984e+04 || -1.594015454931910426e+04 || -1.594219993285756755e+04 || -1.592863878990823287e+04 || -1.601935097882607261e+04 || -1.598597940942933747e+04 || -1.599077146738348711e+04 || -1.598875248055389420e+04
-1.594602962405136350e+04 || -1.588150377989280969e+04 || -1.596211533898736707e+04 || -1.595069796730962844e+04 || -1.591435357338005269e+04 || -1.601134416023831545e+04 || -1.599044476112883603e+04 || -1.593234265582593071e+04 || -1.597876718092972260e+04 || -1.601053141337776469e+04 || -1.597151141087086398e+04 || -1.591536217052104439e+04 || -1.599382874403753885e+04 || -1.600131517449459170e+04 || -1.596558267535908999e+04 || -1.596471291392027342e+04 || -1.603216538114313698e+04 || -1.595435389703525652e+04 || -1.588284333336095187e+04 || -1.590074828171824265e+04 || -1.605005338703446796e+04 || -1.592836941626447879e+04 || -1.597804336755936492e+04 || -1.596961596526483299e+04 || -1.601406640396502735e+04 || -1.602533036826338321e+04 || -1.596629486608213665e+04 || -1.598991841711415873e+04 || -1.591569431224256550e+04 || -1.602537740818162274e+04 || -1.594126037771093615e+04 || -1.603512698779747916e+04 || -1.600238885267798105e+04 || -1.600774145761134059e+04 || -1.584897678953237300e+04 || -1.591903778935810442e+04 || -1.592328719689692298e+04 || -1.605189606813477440e+04 || -1.599609611435680927e+04 || -1.592949692869975661e+04 || -1.590763571215902084e+04 || -1.591346767901291059e+04 || -1.598127229510137477e+04 || -1.596151896996837422e+04 || -1.594148751083804382e+04 || -1.599782115229338524e+04 || -1.600739613199138512e+04 || -1.589447505903619822e+04 || -1.593740405851178002e+04 || -1.592243492725316719e+04 || -1.593667018374526197e+04 || -1.600937623210304264e+04 || -1.591301373079130281e+04 || -1.598668078704273103e+04 || -1.598553066537815175e+04 || -1.597586591374026830e+04 || -1.596057276504839137e+04 || -1.600262026478967709e+04 || -1.591788769660558137e+04 || -1.587901352651892739e+04 || -1.600336527069848307e+04 || -1.599030028757535547e+04 || -1.596028008828595375e+04 || -1.597494518034334396e+04 || -1.607258027479705197e+04 || -1.602736670232769393e+04 || -1.594601805922821222e+04 || -1.593386571412577723e+04 || -1.589852555161642886e+04 || -1.592566440412429074e+04 || -1.592199852865071989e+04 || -1.600633945409804255e+04 || -1.591864663812632170e+04 || -1.594891860361621730e+04 || -1.593739616551996369e+04 || -1.591225953084808134e+04 || -1.591591901675680674e+04 || -1.600361605388899443e+04 || -1.600712273957156140e+04 || -1.604979210876694015e+04 || -1.606338644275876686e+04 || -1.596886668037146228e+04 || -1.591037079283949060e+04 || -1.593589823179844825e+04 || -1.593585307116397780e+04 || -1.591785953626117043e+04 || -1.595591063788259271e+04 || -1.590266101673490994e+04 || -1.599466933320988574e+04 || -1.592977653721201204e+04 || -1.591616407535985672e+04
